store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at,slab_id,slab_label,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
STORE_5,11,STORE_5_V10010,2025-08-03,SALE,87,LBL00121,BANGLE,585,48.29,48.276,0.048,28.241,163028.27,5484.8,2025-08-03,9,10+ GM,LBL00121,H864605,BANGLE LBL00121,BANGLE,585,44.502,44.111,0.0,25.805,1,DES9154,,5015,MAIN_STORE,21,2025-11-24 11:50:05.195683,87,Customer_87,Customer,Net 0,+919043780174
STORE_5,12,STORE_5_V10011,2025-08-03,SALE,93,LBL00123,CHAIN,916,47.042,46.62,0.0,42.704,265290.25,5710.41,2025-08-03,9,10+ GM,LBL00123,H344026,CHAIN LBL00123,CHAIN,916,54.563,54.216,0.213,49.662,1,DES5759,,5006,MAIN_STORE,5,2025-11-24 11:50:05.200625,93,Customer_93,Customer,Net 0,+917579265528
STORE_5,13,STORE_5_V10012,2025-08-03,SALE,118,LBL00036,CHAIN,916,33.215,32.827,0.0,30.07,181733.12,5761.76,2025-08-03,12,20–40 GM,LBL00036,H293079,CHAIN LBL00036,CHAIN,916,31.068,31.051,0.016,28.443,1,DES6203,,5004,MAIN_STORE,4,2025-11-24 11:50:04.965657,118,Customer_118,Customer,Net 0,+917234238999
STORE_5,14,STORE_5_V10013,2025-08-03,SALE,10,LBL00191,BANGLE,916,12.375,11.88,0.034,10.882,62040.98,5399.37,2025-08-03,19,5–15 GM,LBL00191,H201987,BANGLE LBL00191,BANGLE,916,12.129,11.795,0.0,10.804,1,DES8464,,5009,MAIN_STORE,19,2025-11-24 11:50:05.376009,10,Customer_10,Customer,Net 30,+918654984428
STORE_5,15,STORE_5_V10014,2025-08-03,SALE,102,LBL00225,BANGLE,916,38.389,38.092,0.05,34.892,197635.26,5319.57,2025-08-03,12,20–40 GM,LBL00225,H315651,BANGLE LBL00225,BANGLE,916,39.898,39.732,0.146,36.395,1,DES6187,,5009,MAIN_STORE,21,2025-11-24 11:50:05.461298,102,Customer_102,Customer,Net 15,+918389042400
STORE_5,16,STORE_5_V10015,2025-08-03,SALE,42,LBL00064,CHAIN,750,5.854,5.429,0.038,4.072,22773.93,5226.98,2025-08-03,10,0–10 GM,LBL00064,H870881,CHAIN LBL00064,CHAIN,750,6.357,5.986,0.017,4.49,1,DES1643,,5017,MAIN_STORE,2,2025-11-24 11:50:05.034508,42,Customer_42,Customer,Net 0,+917922656948
STORE_5,17,STORE_5_V10016,2025-08-03,SALE,18,LBL00004,RING,916,1.149,0.697,0.0,0.638,3585.4,5440.36,2025-08-03,1,0–5 GM,LBL00004,H397809,RING LBL00004,RING,916,1.104,0.895,0.011,0.82,1,DES4288,,5019,MAIN_STORE,6,2025-11-24 11:50:04.887345,18,Customer_18,Customer,Net 15,+919896923497
STORE_5,18,STORE_5_V10017,2025-08-03,SALE,105,LBL00125,BRACELET,916,29.42,29.082,0.0,26.639,167678.8,5873.4,2025-08-03,20,15–30 GM,LBL00125,H587467,BRACELET LBL00125,BRACELET,916,32.428,32.215,0.229,29.509,1,DES2932,,5006,MAIN_STORE,21,2025-11-24 11:50:05.205442,105,Customer_105,Customer,Net 30,+918776321392
STORE_5,19,STORE_5_V10018,2025-08-03,SALE,43,LBL00013,RING,750,9.181,8.623,0.0,6.467,36006.77,5254.69,2025-08-03,10,0–10 GM,LBL00013,H308535,RING LBL00013,RING,750,10.439,10.365,0.014,7.774,1,DES9202,,5014,MAIN_STORE,9,2025-11-24 11:50:04.910806,43,Customer_43,Customer,Net 15,+917093206686
STORE_5,20,STORE_5_V10019,2025-08-04,SALE,2,LBL00213,PENDANT,585,6.324,6.095,0.0,3.566,21495.38,5859.28,2025-08-04,10,0–10 GM,LBL00213,H977394,PENDANT LBL00213,PENDANT,585,5.854,5.747,0.066,3.362,1,DES8972,,5003,MAIN_STORE,10,2025-11-24 11:50:05.432167,2,Customer_2,Customer,Net 15,+917250396691
STORE_5,21,STORE_5_V10020,2025-08-04,SALE,55,LBL00163,BANGLE,750,15.185,15.018,0.0,11.264,64929.48,5645.25,2025-08-04,11,10–20 GM,LBL00163,H809589,BANGLE LBL00163,BANGLE,750,15.444,15.072,0.0,11.304,1,DES3174,,5006,MAIN_STORE,20,2025-11-24 11:50:05.301456,55,Customer_55,Customer,Net 30,+918717120387
STORE_5,22,STORE_5_V10021,2025-08-04,SALE,76,LBL00056,EARRING,750,12.28,12.244,0.0,9.183,52916.82,5266.97,2025-08-04,19,5–15 GM,LBL00056,H358771,EARRING LBL00056,EARRING,750,11.741,11.373,0.043,8.53,1,DES8005,,5012,MAIN_STORE,17,2025-11-24 11:50:05.014358,76,Customer_76,Customer,Net 0,+918403731150
STORE_5,23,STORE_5_V10022,2025-08-04,SALE,4,LBL00164,BANGLE,585,15.589,15.495,0.0,9.065,50821.59,5412.54,2025-08-04,11,10–20 GM,LBL00164,H859767,BANGLE LBL00164,BANGLE,585,14.599,14.274,0.01,8.35,1,DES1598,,5014,MAIN_STORE,19,2025-11-24 11:50:05.303927,4,Customer_4,Customer,Net 30,+917174603960
STORE_5,24,STORE_5_V10023,2025-08-04,SALE,99,LBL00052,PENDANT,916,7.586,7.02,0.011,6.43,39047.26,5722.72,2025-08-04,10,0–10 GM,LBL00052,H533108,PENDANT LBL00052,PENDANT,916,7.851,7.414,0.046,6.791,1,DES4646,,5006,MAIN_STORE,10,2025-11-24 11:50:05.003820,99,Customer_99,Customer,Net 30,+919251627092
STORE_5,25,STORE_5_V10024,2025-08-04,SALE,15,LBL00220,BANGLE,916,49.856,49.507,0.0,45.348,257912.53,5254.79,2025-08-04,9,10+ GM,LBL00220,H328182,BANGLE LBL00220,BANGLE,916,47.412,47.055,0.017,43.102,1,DES3276,,5018,MAIN_STORE,21,2025-11-24 11:50:05.449438,15,Customer_15,Customer,Net 30,+919397199956
STORE_5,26,STORE_5_V10025,2025-08-04,SALE,56,LBL00137,BANGLE,585,44.797,44.762,0.017,26.186,162869.8,5807.53,2025-08-04,9,10+ GM,LBL00137,H935981,BANGLE LBL00137,BANGLE,585,43.667,43.139,0.028,25.236,1,DES1582,,5004,MAIN_STORE,21,2025-11-24 11:50:05.235941,56,Customer_56,Customer,Net 30,+917933885988
STORE_5,27,STORE_5_V10026,2025-08-04,SALE,85,LBL00076,PENDANT,916,12.195,11.995,0.02,10.987,64437.46,5647.23,2025-08-04,19,5–15 GM,LBL00076,H194560,PENDANT LBL00076,PENDANT,916,11.851,11.306,0.024,10.356,1,DES5097,,5010,MAIN_STORE,11,2025-11-24 11:50:05.074970,85,Customer_85,Customer,Net 15,+917635708419
STORE_5,28,STORE_5_V10027,2025-08-04,SALE,37,LBL00082,CHAIN,916,27.733,27.282,0.028,24.99,143272.81,5429.0,2025-08-04,20,15–30 GM,LBL00082,H677079,CHAIN LBL00082,CHAIN,916,27.248,26.791,0.008,24.54,1,DES7235,,5001,MAIN_STORE,4,2025-11-24 11:50:05.094389,37,Customer_37,Customer,Net 0,+917148876024
STORE_5,29,STORE_5_V10028,2025-08-04,SALE,12,LBL00132,EARRING,750,12.106,12.023,0.0,9.017,51474.91,5311.35,2025-08-04,19,5–15 GM,LBL00132,H439658,EARRING LBL00132,EARRING,750,10.555,10.381,0.011,7.786,1,DES1100,,5003,MAIN_STORE,17,2025-11-24 11:50:05.222684,12,Customer_12,Customer,Net 30,+919821263164
STORE_5,30,STORE_5_V10029,2025-08-05,SALE,81,LBL00090,BANGLE,916,31.791,31.574,0.0,28.922,176603.37,5824.86,2025-08-05,12,20–40 GM,LBL00090,H752801,BANGLE LBL00090,BANGLE,916,32.247,31.72,0.062,29.056,1,DES5146,,5000,MAIN_STORE,21,2025-11-24 11:50:05.116952,81,Customer_81,Customer,Net 15,+919556073288
STORE_5,31,STORE_5_V10030,2025-08-05,SALE,51,LBL00085,CHAIN,916,52.835,52.247,0.0,47.858,294451.37,5651.94,2025-08-05,9,10+ GM,LBL00085,H251631,CHAIN LBL00085,CHAIN,916,54.231,53.644,0.057,49.138,1,DES3930,,5001,MAIN_STORE,5,2025-11-24 11:50:05.103591,51,Customer_51,Customer,Net 15,+918576609019
STORE_5,32,STORE_5_V10031,2025-08-05,SALE,16,LBL00039,PENDANT,916,1.522,1.221,0.003,1.118,6816.8,5725.08,2025-08-05,1,0–5 GM,LBL00039,H564523,PENDANT LBL00039,PENDANT,916,1.482,1.099,0.0,1.007,1,DES5485,,5004,MAIN_STORE,10,2025-11-24 11:50:04.972303,16,Customer_16,Customer,Net 15,+917453179940
STORE_5,33,STORE_5_V10032,2025-08-05,SALE,104,LBL00061,EARRING,916,12.166,11.915,0.042,10.914,63775.12,5446.36,2025-08-05,19,5–15 GM,LBL00061,H214626,EARRING LBL00061,EARRING,916,10.654,10.25,0.015,9.389,1,DES8399,,5014,MAIN_STORE,17,2025-11-24 11:50:05.026324,104,Customer_104,Customer,Net 0,+917483312111
STORE_5,34,STORE_5_V10033,2025-08-05,SALE,2,LBL00115,CHAIN,916,38.353,38.168,0.0,34.962,217658.06,5869.79,2025-08-05,12,20–40 GM,LBL00115,H741784,CHAIN LBL00115,CHAIN,916,41.652,41.097,0.031,37.645,1,DES1953,,5003,MAIN_STORE,4,2025-11-24 11:50:05.183035,2,Customer_2,Customer,Net 15,+917250396691
STORE_5,35,STORE_5_V10034,2025-08-05,SALE,26,LBL00034,BANGLE,750,30.554,30.336,0.0,22.752,128202.21,5486.09,2025-08-05,12,20–40 GM,LBL00034,H265725,BANGLE LBL00034,BANGLE,750,30.733,30.526,0.003,22.895,1,DES6201,,5002,MAIN_STORE,21,2025-11-24 11:50:04.960208,26,Customer_26,Customer,Net 15,+918513220374
STORE_5,36,STORE_5_V10035,2025-08-05,SALE,26,LBL00245,RING,916,6.157,5.745,0.0,5.262,32558.62,5710.76,2025-08-05,10,0–10 GM,LBL00245,H773440,RING LBL00245,RING,916,6.796,6.501,0.122,5.955,1,DES7813,,5014,MAIN_STORE,8,2025-11-24 11:50:05.508729,26,Customer_26,Customer,Net 15,+918513220374
STORE_5,37,STORE_5_V10036,2025-08-05,SALE,55,LBL00024,BRACELET,916,24.964,24.661,0.0,22.589,127537.96,5263.59,2025-08-05,20,15–30 GM,LBL00024,H458388,BRACELET LBL00024,BRACELET,916,25.175,24.997,0.05,22.897,1,DES7436,,5004,MAIN_STORE,20,2025-11-24 11:50:04.937538,55,Customer_55,Customer,Net 30,+918717120387
STORE_5,38,STORE_5_V10037,2025-08-05,SALE,8,LBL00147,NECKLACE,916,9.548,9.318,0.0,8.535,47059.56,5278.66,2025-08-05,10,0–10 GM,LBL00147,H493468,NECKLACE LBL00147,NECKLACE,916,10.202,9.92,0.104,9.087,1,DES9753,,5005,MAIN_STORE,11,2025-11-24 11:50:05.259150,8,Customer_8,Customer,Net 0,+917434758564
STORE_5,39,STORE_5_V10038,2025-08-05,SALE,40,LBL00084,RING,750,6.27,5.999,0.001,4.499,25877.05,5493.39,2025-08-05,10,0–10 GM,LBL00084,H692960,RING LBL00084,RING,750,5.506,5.306,0.022,3.979,1,DES3459,,5005,MAIN_STORE,8,2025-11-24 11:50:05.100188,40,Customer_40,Customer,Net 0,+918296400037
STORE_5,40,STORE_5_V10039,2025-08-06,SALE,13,LBL00055,RING,916,3.529,3.118,0.014,2.856,18279.89,5931.07,2025-08-06,1,0–5 GM,LBL00055,H613742,RING LBL00055,RING,916,3.24,3.035,0.008,2.78,1,DES6323,,5014,MAIN_STORE,7,2025-11-24 11:50:05.011812,13,Customer_13,Customer,Net 0,+919448250186
STORE_5,41,STORE_5_V10040,2025-08-06,SALE,41,LBL00014,BANGLE,916,15.524,15.088,0.0,13.821,87099.45,5750.77,2025-08-06,11,10–20 GM,LBL00014,H687923,BANGLE LBL00014,BANGLE,916,15.63,15.425,0.008,14.13,1,DES1352,,5001,MAIN_STORE,20,2025-11-24 11:50:04.913305,41,Customer_41,Customer,Net 0,+918289924514
STORE_5,42,STORE_5_V10041,2025-08-06,SALE,68,LBL00239,PENDANT,750,8.778,8.392,0.04,6.294,42057.86,5914.56,2025-08-06,10,0–10 GM,LBL00239,H503277,PENDANT LBL00239,PENDANT,750,9.281,8.844,0.0,6.633,1,DES6902,,5013,MAIN_STORE,10,2025-11-24 11:50:05.493680,68,Customer_68,Customer,Net 15,+917517717617
STORE_5,43,STORE_5_V10042,2025-08-06,SALE,92,LBL00217,PENDANT,750,3.088,2.839,0.0,2.129,12093.65,5502.67,2025-08-06,1,0–5 GM,LBL00217,H172988,PENDANT LBL00217,PENDANT,750,3.372,3.139,0.006,2.354,1,DES2781,,5019,MAIN_STORE,10,2025-11-24 11:50:05.441947,92,Customer_92,Customer,Net 15,+919997331061
STORE_5,44,STORE_5_V10043,2025-08-06,SALE,25,LBL00061,EARRING,916,10.98,10.45,0.049,9.572,59166.18,5673.45,2025-08-06,19,5–15 GM,LBL00061,H214626,EARRING LBL00061,EARRING,916,10.654,10.25,0.015,9.389,1,DES8399,,5014,MAIN_STORE,17,2025-11-24 11:50:05.026324,25,Customer_25,Customer,Net 30,+919576618444
STORE_5,45,STORE_5_V10044,2025-08-06,SALE,71,LBL00102,BANGLE,916,33.158,32.585,0.014,29.848,163271.51,5260.16,2025-08-06,12,20–40 GM,LBL00102,H978721,BANGLE LBL00102,BANGLE,916,30.884,30.814,0.057,28.226,1,DES5889,,5010,MAIN_STORE,21,2025-11-24 11:50:05.150463,71,Customer_71,Customer,Net 30,+919715250922
STORE_5,46,STORE_5_V10045,2025-08-06,SALE,96,LBL00063,NECKLACE,916,9.654,9.235,0.04,8.459,47416.51,5288.42,2025-08-06,10,0–10 GM,LBL00063,H643899,NECKLACE LBL00063,NECKLACE,916,9.738,9.582,0.022,8.778,1,DES9812,,5012,MAIN_STORE,10,2025-11-24 11:50:05.031913,96,Customer_96,Customer,Net 15,+919801385697
STORE_5,47,STORE_5_V10046,2025-08-06,SALE,1,LBL00220,BANGLE,916,46.76,46.275,0.0,42.388,244640.28,5342.22,2025-08-06,9,10+ GM,LBL00220,H328182,BANGLE LBL00220,BANGLE,916,47.412,47.055,0.017,43.102,1,DES3276,,5018,MAIN_STORE,21,2025-11-24 11:50:05.449438,1,Customer_1,Customer,Net 30,+918786505393
STORE_5,48,STORE_5_V10047,2025-08-07,SALE,31,LBL00126,BANGLE,750,25.302,25.164,0.0,18.873,114007.44,5656.65,2025-08-07,20,15–30 GM,LBL00126,H938403,BANGLE LBL00126,BANGLE,750,26.752,26.291,0.0,19.718,1,DES7793,,5013,MAIN_STORE,20,2025-11-24 11:50:05.207763,31,Customer_31,Customer,Net 30,+918033895513
STORE_5,49,STORE_5_V10048,2025-08-07,SALE,88,LBL00202,CHAIN,585,41.928,41.839,0.1,24.476,142668.67,5514.48,2025-08-07,9,10+ GM,LBL00202,H207932,CHAIN LBL00202,CHAIN,585,45.672,45.365,0.046,26.538,1,DES7646,,5003,MAIN_STORE,4,2025-11-24 11:50:05.404225,88,Customer_88,Customer,Net 30,+917211789542
STORE_5,50,STORE_5_V10049,2025-08-07,SALE,112,LBL00048,RING,916,5.53,5.189,0.0,4.753,30212.93,5770.61,2025-08-07,10,0–10 GM,LBL00048,H993522,RING LBL00048,RING,916,5.301,5.234,0.007,4.794,1,DES7348,,5015,MAIN_STORE,8,2025-11-24 11:50:04.993783,112,Customer_112,Customer,Net 30,+918899277934
STORE_5,51,STORE_5_V10050,2025-08-07,SALE,103,LBL00240,CHAIN,750,17.28,16.741,0.019,12.556,79858.39,5839.52,2025-08-07,11,10–20 GM,LBL00240,H261760,CHAIN LBL00240,CHAIN,750,17.634,17.206,0.094,12.904,1,DES5726,,5004,MAIN_STORE,3,2025-11-24 11:50:05.496380,103,Customer_103,Customer,Net 30,+919473979489
STORE_5,52,STORE_5_V10051,2025-08-07,SALE,22,LBL00067,PENDANT,585,4.775,4.506,0.0,2.636,15749.98,5732.01,2025-08-07,1,0–5 GM,LBL00067,H517375,PENDANT LBL00067,PENDANT,585,5.384,5.189,0.146,3.036,1,DES5989,,5009,MAIN_STORE,10,2025-11-24 11:50:05.046071,22,Customer_22,Customer,Net 30,+918724674934
STORE_5,53,STORE_5_V10052,2025-08-07,SALE,112,LBL00137,BANGLE,585,46.132,45.922,0.0,26.864,150483.49,5395.38,2025-08-07,9,10+ GM,LBL00137,H935981,BANGLE LBL00137,BANGLE,585,43.667,43.139,0.028,25.236,1,DES1582,,5004,MAIN_STORE,21,2025-11-24 11:50:05.235941,112,Customer_112,Customer,Net 30,+918899277934
STORE_5,54,STORE_5_V10053,2025-08-07,SALE,13,LBL00148,CHAIN,750,59.096,58.938,0.0,44.204,261180.67,5666.05,2025-08-07,9,10+ GM,LBL00148,H698717,CHAIN LBL00148,CHAIN,750,57.128,57.02,0.0,42.765,1,DES7382,,5005,MAIN_STORE,5,2025-11-24 11:50:05.260800,13,Customer_13,Customer,Net 0,+919448250186
STORE_5,55,STORE_5_V10054,2025-08-07,SALE,23,LBL00205,BANGLE,916,4.261,3.946,0.003,3.615,22903.36,5912.49,2025-08-07,1,0–5 GM,LBL00205,H719221,BANGLE LBL00205,BANGLE,916,4.315,3.922,0.0,3.593,1,DES7773,,5007,MAIN_STORE,18,2025-11-24 11:50:05.412129,23,Customer_23,Customer,Net 30,+918449606729
STORE_5,56,STORE_5_V10055,2025-08-07,SALE,78,LBL00019,PENDANT,916,8.626,8.267,0.0,7.573,43075.5,5231.5,2025-08-07,10,0–10 GM,LBL00019,H755602,PENDANT LBL00019,PENDANT,916,9.54,9.263,0.084,8.485,1,DES5953,,5007,MAIN_STORE,10,2025-11-24 11:50:04.925601,78,Customer_78,Customer,Net 0,+917657978181
STORE_5,57,STORE_5_V10056,2025-08-07,SALE,105,LBL00085,CHAIN,916,52.208,52.009,0.0,47.64,272062.57,5417.14,2025-08-07,9,10+ GM,LBL00085,H251631,CHAIN LBL00085,CHAIN,916,54.231,53.644,0.057,49.138,1,DES3930,,5001,MAIN_STORE,5,2025-11-24 11:50:05.103591,105,Customer_105,Customer,Net 30,+918776321392
STORE_5,58,STORE_5_V10057,2025-08-08,SALE,118,LBL00015,NECKLACE,916,31.362,30.806,0.009,28.218,174758.54,5718.15,2025-08-08,12,20–40 GM,LBL00015,H359409,NECKLACE LBL00015,NECKLACE,916,31.49,31.248,0.0,28.623,1,DES9673,,5009,MAIN_STORE,12,2025-11-24 11:50:04.915761,118,Customer_118,Customer,Net 0,+917234238999
STORE_5,59,STORE_5_V10058,2025-08-08,SALE,71,LBL00052,PENDANT,916,8.328,7.752,0.0,7.101,43158.51,5737.38,2025-08-08,10,0–10 GM,LBL00052,H533108,PENDANT LBL00052,PENDANT,916,7.851,7.414,0.046,6.791,1,DES4646,,5006,MAIN_STORE,10,2025-11-24 11:50:05.003820,71,Customer_71,Customer,Net 30,+919715250922
STORE_5,60,STORE_5_V10059,2025-08-08,SALE,32,LBL00073,BRACELET,585,7.352,7.216,0.0,4.221,27247.4,5767.23,2025-08-08,10,0–10 GM,LBL00073,H512160,BRACELET LBL00073,BRACELET,585,7.021,6.623,0.05,3.875,1,DES7775,,5010,MAIN_STORE,19,2025-11-24 11:50:05.062887,32,Customer_32,Customer,Net 30,+919343446878
STORE_5,61,STORE_5_V10060,2025-08-08,SALE,100,LBL00186,BANGLE,916,17.287,17.188,0.0,15.744,91185.89,5559.22,2025-08-08,11,10–20 GM,LBL00186,H287677,BANGLE LBL00186,BANGLE,916,16.551,16.409,0.087,15.031,1,DES8304,,5019,MAIN_STORE,20,2025-11-24 11:50:05.365077,100,Customer_100,Customer,Net 0,+918040735415
STORE_5,62,STORE_5_V10061,2025-08-08,SALE,10,LBL00241,NECKLACE,585,60.119,59.865,0.07,35.021,195881.37,5249.15,2025-08-08,9,10+ GM,LBL00241,H240800,NECKLACE LBL00241,NECKLACE,585,60.793,60.51,0.002,35.398,1,DES1190,,5002,MAIN_STORE,13,2025-11-24 11:50:05.499098,10,Customer_10,Customer,Net 30,+918654984428
STORE_5,63,STORE_5_V10062,2025-08-08,SALE,39,LBL00238,BANGLE,750,25.913,25.472,0.0,19.104,110181.24,5541.71,2025-08-08,20,15–30 GM,LBL00238,H245824,BANGLE LBL00238,BANGLE,750,28.954,28.7,0.04,21.525,1,DES4083,,5017,MAIN_STORE,20,2025-11-24 11:50:05.492179,39,Customer_39,Customer,Net 0,+919223115272
STORE_5,64,STORE_5_V10063,2025-08-08,SALE,7,LBL00093,EARRING,750,14.093,13.943,0.0,10.457,61674.03,5448.93,2025-08-08,19,5–15 GM,LBL00093,H617437,EARRING LBL00093,EARRING,750,13.3,13.02,0.014,9.765,1,DES4897,,5006,MAIN_STORE,17,2025-11-24 11:50:05.126499,7,Customer_7,Customer,Net 0,+919231172272
STORE_5,65,STORE_5_V10064,2025-08-08,SALE,39,LBL00204,BRACELET,916,4.472,4.382,0.002,4.014,25329.47,5814.23,2025-08-08,1,0–5 GM,LBL00204,H658624,BRACELET LBL00204,BRACELET,916,5.449,5.139,0.0,4.707,1,DES8552,,5012,MAIN_STORE,19,2025-11-24 11:50:05.409568,39,Customer_39,Customer,Net 0,+919223115272
STORE_5,66,STORE_5_V10065,2025-08-08,SALE,91,LBL00203,CHAIN,916,63.479,63.293,0.0,57.976,330555.82,5579.68,2025-08-08,9,10+ GM,LBL00203,H441699,CHAIN LBL00203,CHAIN,916,54.844,54.493,0.0,49.916,1,DES2162,,5009,MAIN_STORE,5,2025-11-24 11:50:05.407051,91,Customer_91,Customer,Net 15,+919155313861
STORE_5,67,STORE_5_V10066,2025-08-08,SALE,112,LBL00166,CHAIN,916,21.159,20.893,0.01,19.138,112568.55,5531.04,2025-08-08,20,15–30 GM,LBL00166,H104309,CHAIN LBL00166,CHAIN,916,21.98,21.44,0.01,19.64,1,DES6095,,5001,MAIN_STORE,4,2025-11-24 11:50:05.310123,112,Customer_112,Customer,Net 30,+918899277934
STORE_5,68,STORE_5_V10067,2025-08-09,SALE,119,LBL00146,BANGLE,916,3.21,3.199,0.042,2.93,16336.27,5234.86,2025-08-09,1,0–5 GM,LBL00146,H981578,BANGLE LBL00146,BANGLE,916,2.829,2.716,0.0,2.488,1,DES1510,,5010,MAIN_STORE,18,2025-11-24 11:50:05.256739,119,Customer_119,Customer,Net 0,+919667185159
STORE_5,69,STORE_5_V10068,2025-08-09,SALE,52,LBL00181,NECKLACE,750,15.06,14.937,0.066,11.203,68811.53,5480.13,2025-08-09,11,10–20 GM,LBL00181,H426503,NECKLACE LBL00181,NECKLACE,750,14.229,14.115,0.018,10.586,1,DES6549,,5017,MAIN_STORE,11,2025-11-24 11:50:05.353135,52,Customer_52,Customer,Net 30,+918073127233
STORE_5,70,STORE_5_V10069,2025-08-09,SALE,52,LBL00208,EARRING,916,5.752,5.221,0.019,4.782,29089.67,5746.18,2025-08-09,10,0–10 GM,LBL00208,H169268,EARRING LBL00208,EARRING,916,5.796,5.508,0.05,5.045,1,DES6582,,5006,MAIN_STORE,16,2025-11-24 11:50:05.419888,52,Customer_52,Customer,Net 30,+918073127233
