store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at,slab_id,slab_label,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
STORE_3,11,STORE_3_V10010,2025-08-02,SALE,115,LBL00148,CHAIN,750,51.976,51.94,0.0,38.955,248690.63,5851.61,2025-08-02,9,10+ GM,LBL00148,H698717,CHAIN LBL00148,CHAIN,750,57.128,57.02,0.0,42.765,1,DES7382,,5005,MAIN_STORE,5,2025-11-24 11:50:05.260800,115,Customer_115,Customer,Net 0,+917857641458
STORE_3,12,STORE_3_V10011,2025-08-02,SALE,62,LBL00185,CHAIN,916,42.769,42.639,0.0,39.057,234358.03,5419.45,2025-08-02,9,10+ GM,LBL00185,H190302,CHAIN LBL00185,CHAIN,916,42.848,42.427,0.017,38.864,1,DES7987,,5012,MAIN_STORE,4,2025-11-24 11:50:05.362579,62,Customer_62,Customer,Net 0,+919556498528
STORE_3,13,STORE_3_V10012,2025-08-03,SALE,58,LBL00177,PENDANT,916,9.137,8.649,0.0,7.922,49054.82,5822.31,2025-08-03,10,0–10 GM,LBL00177,H316612,PENDANT LBL00177,PENDANT,916,8.608,8.569,0.021,7.849,1,DES9888,,5011,MAIN_STORE,10,2025-11-24 11:50:05.343785,58,Customer_58,Customer,Net 30,+918394541743
STORE_3,14,STORE_3_V10013,2025-08-03,SALE,90,LBL00244,BANGLE,916,20.457,20.159,0.0,18.466,111459.75,5755.91,2025-08-03,20,15–30 GM,LBL00244,H242371,BANGLE LBL00244,BANGLE,916,19.206,18.985,0.0,17.39,1,DES2387,,5004,MAIN_STORE,20,2025-11-24 11:50:05.506053,90,Customer_90,Customer,Net 15,+917365411459
STORE_3,15,STORE_3_V10014,2025-08-03,SALE,77,LBL00023,EARRING,916,3.145,2.918,0.027,2.673,16702.27,5491.89,2025-08-03,1,0–5 GM,LBL00023,H393804,EARRING LBL00023,EARRING,916,2.663,2.498,0.002,2.288,1,DES4695,,5004,MAIN_STORE,15,2025-11-24 11:50:04.935096,77,Customer_77,Customer,Net 30,+919996893560
STORE_3,16,STORE_3_V10015,2025-08-03,SALE,71,LBL00186,BANGLE,916,16.891,16.562,0.015,15.171,86360.14,5472.95,2025-08-03,11,10–20 GM,LBL00186,H287677,BANGLE LBL00186,BANGLE,916,16.551,16.409,0.087,15.031,1,DES8304,,5019,MAIN_STORE,20,2025-11-24 11:50:05.365077,71,Customer_71,Customer,Net 30,+919715250922
STORE_3,17,STORE_3_V10016,2025-08-03,SALE,48,LBL00103,EARRING,585,3.733,3.447,0.015,2.016,11909.2,5330.56,2025-08-03,1,0–5 GM,LBL00103,H191962,EARRING LBL00103,EARRING,585,3.79,3.436,0.07,2.01,1,DES1803,,5003,MAIN_STORE,15,2025-11-24 11:50:05.153071,48,Customer_48,Customer,Net 0,+917162076186
STORE_3,18,STORE_3_V10017,2025-08-03,SALE,64,LBL00228,BRACELET,750,17.864,17.455,0.018,13.091,78522.16,5533.67,2025-08-03,11,10–20 GM,LBL00228,H711033,BRACELET LBL00228,BRACELET,750,18.123,17.529,0.105,13.147,1,DES1133,,5019,MAIN_STORE,20,2025-11-24 11:50:05.468059,64,Customer_64,Customer,Net 0,+919475119635
STORE_3,19,STORE_3_V10018,2025-08-04,SALE,119,LBL00086,RING,916,8.303,8.081,0.023,7.402,45530.19,5610.54,2025-08-04,10,0–10 GM,LBL00086,H539963,RING LBL00086,RING,916,8.478,8.183,0.0,7.496,1,DES6047,,5009,MAIN_STORE,8,2025-11-24 11:50:05.105683,119,Customer_119,Customer,Net 0,+919667185159
STORE_3,20,STORE_3_V10019,2025-08-04,SALE,6,LBL00228,BRACELET,750,18.236,18.023,0.0,13.517,83674.81,5611.25,2025-08-04,11,10–20 GM,LBL00228,H711033,BRACELET LBL00228,BRACELET,750,18.123,17.529,0.105,13.147,1,DES1133,,5019,MAIN_STORE,20,2025-11-24 11:50:05.468059,6,Customer_6,Customer,Net 15,+917334729865
STORE_3,21,STORE_3_V10020,2025-08-04,SALE,109,LBL00041,RING,916,8.63,8.149,0.0,7.464,47657.08,5791.48,2025-08-04,10,0–10 GM,LBL00041,H237935,RING LBL00041,RING,916,8.837,8.59,0.038,7.869,1,DES4026,,5000,MAIN_STORE,8,2025-11-24 11:50:04.976541,109,Customer_109,Customer,Net 30,+919814963909
STORE_3,22,STORE_3_V10021,2025-08-04,SALE,11,LBL00102,BANGLE,916,31.802,31.306,0.0,28.676,172569.97,5613.96,2025-08-04,12,20–40 GM,LBL00102,H978721,BANGLE LBL00102,BANGLE,916,30.884,30.814,0.057,28.226,1,DES5889,,5010,MAIN_STORE,21,2025-11-24 11:50:05.150463,11,Customer_11,Customer,Net 0,+917829441721
STORE_3,23,STORE_3_V10022,2025-08-05,SALE,120,LBL00066,BRACELET,916,10.671,10.336,0.0,9.468,59444.48,5714.07,2025-08-05,19,5–15 GM,LBL00066,H299072,BRACELET LBL00066,BRACELET,916,10.776,10.628,0.07,9.735,1,DES5770,,5014,MAIN_STORE,19,2025-11-24 11:50:05.043525,120,Customer_120,Customer,Net 0,+918235598059
STORE_3,24,STORE_3_V10023,2025-08-05,SALE,15,LBL00126,BANGLE,750,28.001,27.799,0.011,20.849,124827.94,5507.4,2025-08-05,20,15–30 GM,LBL00126,H938403,BANGLE LBL00126,BANGLE,750,26.752,26.291,0.0,19.718,1,DES7793,,5013,MAIN_STORE,20,2025-11-24 11:50:05.207763,15,Customer_15,Customer,Net 30,+919397199956
STORE_3,25,STORE_3_V10024,2025-08-06,SALE,74,LBL00057,PENDANT,585,10.116,9.899,0.034,5.791,36321.24,5931.38,2025-08-06,19,5–15 GM,LBL00057,H913920,PENDANT LBL00057,PENDANT,585,9.726,9.45,0.019,5.528,1,DES1685,,5019,MAIN_STORE,10,2025-11-24 11:50:05.016711,74,Customer_74,Customer,Net 0,+918371454094
STORE_3,26,STORE_3_V10025,2025-08-06,SALE,59,LBL00165,BANGLE,916,27.967,27.865,0.0,25.524,167163.13,5863.63,2025-08-06,20,15–30 GM,LBL00165,H506415,BANGLE LBL00165,BANGLE,916,27.467,27.188,0.005,24.904,1,DES9558,,5003,MAIN_STORE,20,2025-11-24 11:50:05.306978,59,Customer_59,Customer,Net 15,+917742610535
STORE_3,27,STORE_3_V10026,2025-08-06,SALE,14,LBL00205,BANGLE,916,4.229,3.927,0.0,3.597,21454.47,5444.19,2025-08-06,1,0–5 GM,LBL00205,H719221,BANGLE LBL00205,BANGLE,916,4.315,3.922,0.0,3.593,1,DES7773,,5007,MAIN_STORE,18,2025-11-24 11:50:05.412129,14,Customer_14,Customer,Net 30,+917768360597
STORE_3,28,STORE_3_V10027,2025-08-06,SALE,106,LBL00078,PENDANT,916,10.046,9.913,0.0,9.08,49735.69,5361.57,2025-08-06,19,5–15 GM,LBL00078,H195620,PENDANT LBL00078,PENDANT,916,10.25,9.97,0.081,9.133,1,DES2870,,5014,MAIN_STORE,11,2025-11-24 11:50:05.081504,106,Customer_106,Customer,Net 15,+918568812602
STORE_3,29,STORE_3_V10028,2025-08-06,SALE,16,LBL00076,PENDANT,916,11.354,11.222,0.0,10.279,58853.28,5548.61,2025-08-06,19,5–15 GM,LBL00076,H194560,PENDANT LBL00076,PENDANT,916,11.851,11.306,0.024,10.356,1,DES5097,,5010,MAIN_STORE,11,2025-11-24 11:50:05.074970,16,Customer_16,Customer,Net 15,+917453179940
STORE_3,30,STORE_3_V10029,2025-08-06,SALE,46,LBL00242,CHAIN,750,41.581,41.181,0.0,30.886,177883.72,5439.65,2025-08-06,9,10+ GM,LBL00242,H779885,CHAIN LBL00242,CHAIN,750,39.942,39.754,0.024,29.816,1,DES1257,,5004,MAIN_STORE,4,2025-11-24 11:50:05.501652,46,Customer_46,Customer,Net 30,+919451001264
STORE_3,31,STORE_3_V10030,2025-08-06,SALE,39,LBL00054,RING,916,6.207,5.944,0.092,5.445,34756.38,5679.18,2025-08-06,10,0–10 GM,LBL00054,H285679,RING LBL00054,RING,916,6.23,5.785,0.105,5.299,1,DES8197,,5019,MAIN_STORE,8,2025-11-24 11:50:05.009116,39,Customer_39,Customer,Net 0,+919223115272
STORE_3,32,STORE_3_V10031,2025-08-06,SALE,63,LBL00174,NECKLACE,916,34.03,33.444,0.016,30.635,175465.11,5247.19,2025-08-06,12,20–40 GM,LBL00174,H385898,NECKLACE LBL00174,NECKLACE,916,38.876,38.611,0.019,35.368,1,DES3446,,5005,MAIN_STORE,12,2025-11-24 11:50:05.336172,63,Customer_63,Customer,Net 30,+918290179211
STORE_3,33,STORE_3_V10032,2025-08-06,SALE,103,LBL00221,PENDANT,916,12.04,11.804,0.077,10.812,65619.3,5527.23,2025-08-06,19,5–15 GM,LBL00221,H891662,PENDANT LBL00221,PENDANT,916,9.802,9.412,0.052,8.622,1,DES1003,,5004,MAIN_STORE,10,2025-11-24 11:50:05.451749,103,Customer_103,Customer,Net 30,+919473979489
STORE_3,34,STORE_3_V10033,2025-08-07,SALE,88,LBL00243,RING,750,9.689,9.39,0.0,7.043,45642.18,5913.38,2025-08-07,10,0–10 GM,LBL00243,H856379,RING LBL00243,RING,750,9.394,9.059,0.022,6.794,1,DES8974,,5013,MAIN_STORE,8,2025-11-24 11:50:05.504338,88,Customer_88,Customer,Net 30,+917211789542
STORE_3,35,STORE_3_V10034,2025-08-07,SALE,61,LBL00023,EARRING,916,3.169,3.01,0.0,2.757,17282.76,5742.86,2025-08-07,1,0–5 GM,LBL00023,H393804,EARRING LBL00023,EARRING,916,2.663,2.498,0.002,2.288,1,DES4695,,5004,MAIN_STORE,15,2025-11-24 11:50:04.935096,61,Customer_61,Customer,Net 30,+919474899565
STORE_3,36,STORE_3_V10035,2025-08-07,SALE,13,LBL00237,BRACELET,750,27.304,27.026,0.005,20.27,123063.04,5928.56,2025-08-07,20,15–30 GM,LBL00237,H321476,BRACELET LBL00237,BRACELET,750,27.796,27.393,0.092,20.544,1,DES3841,,5015,MAIN_STORE,20,2025-11-24 11:50:05.489589,13,Customer_13,Customer,Net 0,+919448250186
STORE_3,37,STORE_3_V10036,2025-08-07,SALE,71,LBL00080,RING,750,2.719,2.25,0.011,1.688,9676.26,5518.58,2025-08-07,1,0–5 GM,LBL00080,H649262,RING LBL00080,RING,750,2.754,2.464,0.018,1.848,1,DES7292,,5016,MAIN_STORE,7,2025-11-24 11:50:05.087851,71,Customer_71,Customer,Net 30,+919715250922
STORE_3,38,STORE_3_V10037,2025-08-07,SALE,76,LBL00033,RING,916,1.835,1.316,0.0,1.205,7147.96,5542.77,2025-08-07,1,0–5 GM,LBL00033,H550955,RING LBL00033,RING,916,1.674,1.286,0.004,1.178,1,DES3378,,5018,MAIN_STORE,6,2025-11-24 11:50:04.957601,76,Customer_76,Customer,Net 0,+918403731150
STORE_3,39,STORE_3_V10038,2025-08-07,SALE,36,LBL00119,PENDANT,916,9.158,8.737,0.04,8.003,49629.29,5608.0,2025-08-07,10,0–10 GM,LBL00119,H650912,PENDANT LBL00119,PENDANT,916,8.817,8.619,0.0,7.895,1,DES6797,,5004,MAIN_STORE,10,2025-11-24 11:50:05.191620,36,Customer_36,Customer,Net 15,+918705490992
STORE_3,40,STORE_3_V10039,2025-08-07,SALE,75,LBL00065,BRACELET,585,23.892,23.813,0.049,13.931,86546.41,5870.12,2025-08-07,20,15–30 GM,LBL00065,H506216,BRACELET LBL00065,BRACELET,585,22.536,22.176,0.007,12.973,1,DES9456,,5001,MAIN_STORE,20,2025-11-24 11:50:05.039366,75,Customer_75,Customer,Net 30,+919426282426
STORE_3,41,STORE_3_V10040,2025-08-07,SALE,6,LBL00042,RING,585,7.79,7.609,0.009,4.451,28550.32,5716.07,2025-08-07,10,0–10 GM,LBL00042,H899484,RING LBL00042,RING,585,6.824,6.696,0.014,3.917,1,DES5372,,5019,MAIN_STORE,8,2025-11-24 11:50:04.979076,6,Customer_6,Customer,Net 15,+917334729865
STORE_3,42,STORE_3_V10041,2025-08-08,SALE,62,LBL00051,PENDANT,916,5.421,5.124,0.0,4.694,29332.53,5757.34,2025-08-08,10,0–10 GM,LBL00051,H528436,PENDANT LBL00051,PENDANT,916,5.472,5.14,0.041,4.708,1,DES1245,,5008,MAIN_STORE,10,2025-11-24 11:50:05.001363,62,Customer_62,Customer,Net 0,+919556498528
STORE_3,43,STORE_3_V10042,2025-08-08,SALE,99,LBL00046,RING,916,7.246,7.014,0.004,6.425,38295.21,5468.15,2025-08-08,10,0–10 GM,LBL00046,H240600,RING LBL00046,RING,916,7.735,7.265,0.08,6.655,1,DES9230,,5019,MAIN_STORE,8,2025-11-24 11:50:04.988720,99,Customer_99,Customer,Net 30,+919251627092
STORE_3,44,STORE_3_V10043,2025-08-08,SALE,64,LBL00217,PENDANT,750,3.364,3.219,0.04,2.414,15299.89,5902.85,2025-08-08,1,0–5 GM,LBL00217,H172988,PENDANT LBL00217,PENDANT,750,3.372,3.139,0.006,2.354,1,DES2781,,5019,MAIN_STORE,10,2025-11-24 11:50:05.441947,64,Customer_64,Customer,Net 0,+919475119635
STORE_3,45,STORE_3_V10044,2025-08-09,SALE,17,LBL00036,CHAIN,916,32.95,32.503,0.056,29.773,175073.94,5538.24,2025-08-09,12,20–40 GM,LBL00036,H293079,CHAIN LBL00036,CHAIN,916,31.068,31.051,0.016,28.443,1,DES6203,,5004,MAIN_STORE,4,2025-11-24 11:50:04.965657,17,Customer_17,Customer,Net 30,+919476322069
STORE_3,46,STORE_3_V10045,2025-08-09,SALE,56,LBL00179,NECKLACE,916,19.115,19.093,0.09,17.489,104471.77,5488.33,2025-08-09,11,10–20 GM,LBL00179,H248433,NECKLACE LBL00179,NECKLACE,916,17.902,17.387,0.047,15.926,1,DES5641,,5018,MAIN_STORE,11,2025-11-24 11:50:05.348104,56,Customer_56,Customer,Net 30,+917933885988
STORE_3,47,STORE_3_V10046,2025-08-09,SALE,61,LBL00108,BRACELET,916,15.403,15.373,0.028,14.082,80313.81,5526.91,2025-08-09,11,10–20 GM,LBL00108,H197649,BRACELET LBL00108,BRACELET,916,19.342,19.018,0.018,17.42,1,DES5903,,5010,MAIN_STORE,20,2025-11-24 11:50:05.165490,61,Customer_61,Customer,Net 30,+919474899565
STORE_3,48,STORE_3_V10047,2025-08-09,SALE,113,LBL00068,BRACELET,916,26.403,25.833,0.009,23.663,138214.51,5587.59,2025-08-09,20,15–30 GM,LBL00068,H583757,BRACELET LBL00068,BRACELET,916,25.44,24.936,0.006,22.841,1,DES3727,,5013,MAIN_STORE,20,2025-11-24 11:50:05.048579,113,Customer_113,Customer,Net 30,+917626285594
STORE_3,49,STORE_3_V10048,2025-08-10,SALE,4,LBL00031,NECKLACE,916,38.046,37.94,0.019,34.753,202786.21,5365.51,2025-08-10,12,20–40 GM,LBL00031,H667650,NECKLACE LBL00031,NECKLACE,916,36.856,36.352,0.12,33.298,1,DES4314,,5004,MAIN_STORE,12,2025-11-24 11:50:04.953789,4,Customer_4,Customer,Net 30,+917174603960
STORE_3,50,STORE_3_V10049,2025-08-10,SALE,48,LBL00140,PENDANT,750,5.263,4.924,0.003,3.693,22251.21,5789.85,2025-08-10,10,0–10 GM,LBL00140,H922072,PENDANT LBL00140,PENDANT,750,5.171,4.936,0.096,3.702,1,DES7782,,5001,MAIN_STORE,10,2025-11-24 11:50:05.242820,48,Customer_48,Customer,Net 0,+917162076186
STORE_3,51,STORE_3_V10050,2025-08-10,SALE,15,LBL00106,EARRING,916,10.124,9.784,0.0,8.962,53366.02,5439.75,2025-08-10,19,5–15 GM,LBL00106,H793029,EARRING LBL00106,EARRING,916,10.05,9.902,0.012,9.07,1,DES3906,,5014,MAIN_STORE,17,2025-11-24 11:50:05.160622,15,Customer_15,Customer,Net 30,+919397199956
STORE_3,52,STORE_3_V10051,2025-08-10,SALE,2,LBL00101,NECKLACE,916,53.098,52.869,0.079,48.428,280374.34,5305.62,2025-08-10,9,10+ GM,LBL00101,H252436,NECKLACE LBL00101,NECKLACE,916,47.957,47.54,0.003,43.547,1,DES1531,,5018,MAIN_STORE,13,2025-11-24 11:50:05.148013,2,Customer_2,Customer,Net 15,+917250396691
STORE_3,53,STORE_3_V10052,2025-08-11,SALE,39,LBL00003,CHAIN,916,5.086,4.557,0.0,4.174,24069.74,5399.23,2025-08-11,10,0–10 GM,LBL00003,H367865,CHAIN LBL00003,CHAIN,916,4.863,4.577,0.034,4.193,1,DES3790,,5001,MAIN_STORE,1,2025-11-24 11:50:04.884677,39,Customer_39,Customer,Net 0,+919223115272
STORE_3,54,STORE_3_V10053,2025-08-11,SALE,25,LBL00055,RING,916,2.954,2.552,0.024,2.338,13469.49,5295.82,2025-08-11,1,0–5 GM,LBL00055,H613742,RING LBL00055,RING,916,3.24,3.035,0.008,2.78,1,DES6323,,5014,MAIN_STORE,7,2025-11-24 11:50:05.011812,25,Customer_25,Customer,Net 30,+919576618444
STORE_3,55,STORE_3_V10054,2025-08-11,SALE,81,LBL00163,BANGLE,750,15.246,14.917,0.0,11.188,63694.62,5315.77,2025-08-11,11,10–20 GM,LBL00163,H809589,BANGLE LBL00163,BANGLE,750,15.444,15.072,0.0,11.304,1,DES3174,,5006,MAIN_STORE,20,2025-11-24 11:50:05.301456,81,Customer_81,Customer,Net 15,+919556073288
STORE_3,56,STORE_3_V10055,2025-08-11,SALE,98,LBL00221,PENDANT,916,9.541,9.491,0.099,8.694,49035.67,5276.9,2025-08-11,10,0–10 GM,LBL00221,H891662,PENDANT LBL00221,PENDANT,916,9.802,9.412,0.052,8.622,1,DES1003,,5004,MAIN_STORE,10,2025-11-24 11:50:05.451749,98,Customer_98,Customer,Net 30,+919645686265
STORE_3,57,STORE_3_V10056,2025-08-11,SALE,97,LBL00161,RING,750,8.881,8.627,0.019,6.47,40203.2,5817.0,2025-08-11,10,0–10 GM,LBL00161,H913205,RING LBL00161,RING,750,9.71,9.328,0.048,6.996,1,DES6363,,5004,MAIN_STORE,8,2025-11-24 11:50:05.297196,97,Customer_97,Customer,Net 30,+917842240083
STORE_3,58,STORE_3_V10057,2025-08-11,SALE,56,LBL00193,EARRING,916,9.042,9.007,0.016,8.25,47281.04,5244.78,2025-08-11,10,0–10 GM,LBL00193,H342948,EARRING LBL00193,EARRING,916,8.676,8.236,0.016,7.544,1,DES4666,,5004,MAIN_STORE,16,2025-11-24 11:50:05.381151,56,Customer_56,Customer,Net 30,+917933885988
STORE_3,59,STORE_3_V10058,2025-08-11,SALE,48,LBL00239,PENDANT,750,9.761,9.52,0.084,7.14,43972.54,5385.68,2025-08-11,10,0–10 GM,LBL00239,H503277,PENDANT LBL00239,PENDANT,750,9.281,8.844,0.0,6.633,1,DES6902,,5013,MAIN_STORE,10,2025-11-24 11:50:05.493680,48,Customer_48,Customer,Net 0,+917162076186
STORE_3,60,STORE_3_V10059,2025-08-11,SALE,79,LBL00123,CHAIN,916,58.458,57.888,0.089,53.025,331694.82,5686.92,2025-08-11,9,10+ GM,LBL00123,H344026,CHAIN LBL00123,CHAIN,916,54.563,54.216,0.213,49.662,1,DES5759,,5006,MAIN_STORE,5,2025-11-24 11:50:05.200625,79,Customer_79,Customer,Net 0,+919893241312
STORE_3,61,STORE_3_V10060,2025-08-11,SALE,31,LBL00041,RING,916,9.098,8.735,0.01,8.001,45762.57,5278.66,2025-08-11,10,0–10 GM,LBL00041,H237935,RING LBL00041,RING,916,8.837,8.59,0.038,7.869,1,DES4026,,5000,MAIN_STORE,8,2025-11-24 11:50:04.976541,31,Customer_31,Customer,Net 30,+918033895513
STORE_3,62,STORE_3_V10061,2025-08-11,SALE,9,LBL00107,NECKLACE,750,14.971,14.63,0.0,10.973,60399.33,5253.56,2025-08-11,19,5–15 GM,LBL00107,H885734,NECKLACE LBL00107,NECKLACE,750,14.04,13.718,0.01,10.289,1,DES6901,,5001,MAIN_STORE,11,2025-11-24 11:50:05.163016,9,Customer_9,Customer,Net 30,+917992214765
STORE_3,63,STORE_3_V10062,2025-08-11,SALE,60,LBL00072,BANGLE,585,2.523,2.129,0.006,1.245,7439.61,5607.73,2025-08-11,1,0–5 GM,LBL00072,H288503,BANGLE LBL00072,BANGLE,585,2.454,2.158,0.0,1.262,1,DES9952,,5004,MAIN_STORE,18,2025-11-24 11:50:05.058511,60,Customer_60,Customer,Net 15,+919961788388
STORE_3,64,STORE_3_V10063,2025-08-12,SALE,61,LBL00219,BANGLE,585,23.22,22.908,0.038,13.401,84797.82,5825.25,2025-08-12,20,15–30 GM,LBL00219,H618306,BANGLE LBL00219,BANGLE,585,24.129,23.735,0.024,13.885,1,DES2007,,5002,MAIN_STORE,20,2025-11-24 11:50:05.447058,61,Customer_61,Customer,Net 30,+919474899565
STORE_3,65,STORE_3_V10064,2025-08-12,SALE,119,LBL00144,EARRING,916,7.669,7.257,0.066,6.647,40955.7,5635.4,2025-08-12,10,0–10 GM,LBL00144,H705445,EARRING LBL00144,EARRING,916,7.59,7.249,0.013,6.64,1,DES6434,,5011,MAIN_STORE,16,2025-11-24 11:50:05.252149,119,Customer_119,Customer,Net 0,+919667185159
STORE_3,66,STORE_3_V10065,2025-08-12,SALE,89,LBL00024,BRACELET,916,26.248,25.949,0.011,23.769,138373.91,5665.7,2025-08-12,20,15–30 GM,LBL00024,H458388,BRACELET LBL00024,BRACELET,916,25.175,24.997,0.05,22.897,1,DES7436,,5004,MAIN_STORE,20,2025-11-24 11:50:04.937538,89,Customer_89,Customer,Net 30,+918714513575
STORE_3,67,STORE_3_V10066,2025-08-12,SALE,35,LBL00162,BANGLE,585,40.956,40.395,0.012,23.631,141848.56,5387.91,2025-08-12,9,10+ GM,LBL00162,H906859,BANGLE LBL00162,BANGLE,585,39.183,38.945,0.0,22.783,1,DES2609,,5016,MAIN_STORE,21,2025-11-24 11:50:05.298948,35,Customer_35,Customer,Net 15,+918943058119
STORE_3,68,STORE_3_V10067,2025-08-12,SALE,117,LBL00083,CHAIN,916,11.203,11.052,0.0,10.124,60768.85,5444.04,2025-08-12,19,5–15 GM,LBL00083,H905579,CHAIN LBL00083,CHAIN,916,9.71,9.415,0.0,8.624,1,DES3799,,5010,MAIN_STORE,2,2025-11-24 11:50:05.097466,117,Customer_117,Customer,Net 0,+917368570209
STORE_3,69,STORE_3_V10068,2025-08-12,SALE,87,LBL00133,EARRING,916,7.954,7.701,0.012,7.054,41977.28,5703.82,2025-08-12,10,0–10 GM,LBL00133,H819150,EARRING LBL00133,EARRING,916,7.756,7.598,0.026,6.96,1,DES6460,,5010,MAIN_STORE,16,2025-11-24 11:50:05.225144,87,Customer_87,Customer,Net 0,+919043780174
STORE_3,70,STORE_3_V10069,2025-08-12,SALE,114,LBL00157,BRACELET,750,16.847,16.373,0.004,12.28,76651.42,5715.48,2025-08-12,11,10–20 GM,LBL00157,H565330,BRACELET LBL00157,BRACELET,750,16.886,16.756,0.053,12.567,1,DES9290,,5000,MAIN_STORE,20,2025-11-24 11:50:05.287367,114,Customer_114,Customer,Net 15,+917192747606
