store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at,slab_id,slab_label,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
STORE_1,16,STORE_1_V10015,2025-08-03,SALE,97,LBL00192,RING,916,5.423,4.869,0.0,4.46,27277.43,5729.51,2025-08-03,10,0–10 GM,LBL00192,H817727,RING LBL00192,RING,916,5.634,5.45,0.008,4.992,1,DES8625,,5015,MAIN_STORE,8,2025-11-24 11:50:05.378425,97,Customer_97,Customer,Net 30,+917842240083
STORE_1,17,STORE_1_V10016,2025-08-03,SALE,68,LBL00038,CHAIN,916,32.593,32.07,0.0,29.376,180144.09,5795.08,2025-08-03,12,20–40 GM,LBL00038,H534152,CHAIN LBL00038,CHAIN,916,35.89,35.478,0.0,32.498,1,DES7737,,5009,MAIN_STORE,4,2025-11-24 11:50:04.970834,68,Customer_68,Customer,Net 15,+917517717617
STORE_1,18,STORE_1_V10017,2025-08-03,SALE,68,LBL00081,NECKLACE,916,23.354,22.941,0.0,21.014,124303.77,5604.87,2025-08-03,20,15–30 GM,LBL00081,H741804,NECKLACE LBL00081,NECKLACE,916,21.01,20.753,0.014,19.01,1,DES3619,,5012,MAIN_STORE,12,2025-11-24 11:50:05.091036,68,Customer_68,Customer,Net 15,+917517717617
STORE_1,19,STORE_1_V10018,2025-08-03,SALE,56,LBL00217,PENDANT,750,3.745,3.375,0.007,2.531,14221.69,5415.97,2025-08-03,1,0–5 GM,LBL00217,H172988,PENDANT LBL00217,PENDANT,750,3.372,3.139,0.006,2.354,1,DES2781,,5019,MAIN_STORE,10,2025-11-24 11:50:05.441947,56,Customer_56,Customer,Net 30,+917933885988
STORE_1,20,STORE_1_V10019,2025-08-03,SALE,75,LBL00168,PENDANT,585,6.871,6.63,0.0,3.879,22765.51,5645.94,2025-08-03,10,0–10 GM,LBL00168,H589554,PENDANT LBL00168,PENDANT,585,6.998,6.618,0.014,3.871,1,DES1755,,5003,MAIN_STORE,10,2025-11-24 11:50:05.315385,75,Customer_75,Customer,Net 30,+919426282426
STORE_1,21,STORE_1_V10020,2025-08-03,SALE,87,LBL00087,RING,916,1.078,0.661,0.0,0.605,3231.7,5232.56,2025-08-03,1,0–5 GM,LBL00087,H865630,RING LBL00087,RING,916,1.146,0.635,0.0,0.582,1,DES8311,,5009,MAIN_STORE,6,2025-11-24 11:50:05.108750,87,Customer_87,Customer,Net 0,+919043780174
STORE_1,22,STORE_1_V10021,2025-08-03,SALE,2,LBL00018,NECKLACE,585,52.219,51.966,0.01,30.4,175751.59,5543.85,2025-08-03,9,10+ GM,LBL00018,H463625,NECKLACE LBL00018,NECKLACE,585,59.072,59.004,0.174,34.517,1,DES6765,,5011,MAIN_STORE,13,2025-11-24 11:50:04.923219,2,Customer_2,Customer,Net 15,+917250396691
STORE_1,23,STORE_1_V10022,2025-08-03,SALE,33,LBL00073,BRACELET,585,6.528,6.404,0.0,3.746,21291.65,5265.67,2025-08-03,10,0–10 GM,LBL00073,H512160,BRACELET LBL00073,BRACELET,585,7.021,6.623,0.05,3.875,1,DES7775,,5010,MAIN_STORE,19,2025-11-24 11:50:05.062887,33,Customer_33,Customer,Net 0,+918610883633
STORE_1,24,STORE_1_V10023,2025-08-03,SALE,107,LBL00229,BANGLE,916,29.739,29.601,0.064,27.115,161335.94,5731.27,2025-08-03,20,15–30 GM,LBL00229,H635218,BANGLE LBL00229,BANGLE,916,38.782,38.325,0.019,35.106,1,DES7622,,5004,MAIN_STORE,21,2025-11-24 11:50:05.470414,107,Customer_107,Customer,Net 15,+917818147210
STORE_1,25,STORE_1_V10024,2025-08-04,SALE,85,LBL00097,RING,916,2.569,2.108,0.08,1.931,11866.14,5357.11,2025-08-04,1,0–5 GM,LBL00097,H673929,RING LBL00097,RING,916,2.449,1.95,0.065,1.786,1,DES5556,,5019,MAIN_STORE,7,2025-11-24 11:50:05.137640,85,Customer_85,Customer,Net 15,+917635708419
STORE_1,26,STORE_1_V10025,2025-08-04,SALE,33,LBL00048,RING,916,5.193,5.009,0.0,4.588,28285.33,5884.73,2025-08-04,10,0–10 GM,LBL00048,H993522,RING LBL00048,RING,916,5.301,5.234,0.007,4.794,1,DES7348,,5015,MAIN_STORE,8,2025-11-24 11:50:04.993783,33,Customer_33,Customer,Net 0,+918610883633
STORE_1,27,STORE_1_V10026,2025-08-04,SALE,89,LBL00110,EARRING,750,14.23,13.687,0.005,10.265,62273.16,5783.22,2025-08-04,19,5–15 GM,LBL00110,H895284,EARRING LBL00110,EARRING,750,13.046,12.81,0.0,9.607,1,DES8001,,5017,MAIN_STORE,17,2025-11-24 11:50:05.170480,89,Customer_89,Customer,Net 30,+918714513575
STORE_1,28,STORE_1_V10027,2025-08-04,SALE,49,LBL00016,PENDANT,585,8.913,8.674,0.0,5.074,30573.81,5806.15,2025-08-04,10,0–10 GM,LBL00016,H449773,PENDANT LBL00016,PENDANT,585,8.338,7.948,0.068,4.65,1,DES9027,,5012,MAIN_STORE,10,2025-11-24 11:50:04.918150,49,Customer_49,Customer,Net 15,+918527529840
STORE_1,29,STORE_1_V10028,2025-08-05,SALE,119,LBL00126,BANGLE,750,28.002,27.874,0.009,20.905,120727.4,5576.82,2025-08-05,20,15–30 GM,LBL00126,H938403,BANGLE LBL00126,BANGLE,750,26.752,26.291,0.0,19.718,1,DES7793,,5013,MAIN_STORE,20,2025-11-24 11:50:05.207763,119,Customer_119,Customer,Net 0,+919667185159
STORE_1,30,STORE_1_V10029,2025-08-05,SALE,56,LBL00197,CHAIN,916,39.271,39.132,0.0,35.845,211861.55,5736.51,2025-08-05,12,20–40 GM,LBL00197,H611187,CHAIN LBL00197,CHAIN,916,38.791,38.776,0.0,35.519,1,DES1495,,5002,MAIN_STORE,4,2025-11-24 11:50:05.391361,56,Customer_56,Customer,Net 30,+917933885988
STORE_1,31,STORE_1_V10030,2025-08-05,SALE,10,LBL00019,PENDANT,916,8.759,8.412,0.016,7.705,43418.09,5238.42,2025-08-05,10,0–10 GM,LBL00019,H755602,PENDANT LBL00019,PENDANT,916,9.54,9.263,0.084,8.485,1,DES5953,,5007,MAIN_STORE,10,2025-11-24 11:50:04.925601,10,Customer_10,Customer,Net 30,+918654984428
STORE_1,32,STORE_1_V10031,2025-08-06,SALE,5,LBL00239,PENDANT,750,10.714,10.312,0.003,7.734,44776.49,5460.83,2025-08-06,19,5–15 GM,LBL00239,H503277,PENDANT LBL00239,PENDANT,750,9.281,8.844,0.0,6.633,1,DES6902,,5013,MAIN_STORE,10,2025-11-24 11:50:05.493680,5,Customer_5,Customer,Net 30,+917302314710
STORE_1,33,STORE_1_V10032,2025-08-06,SALE,66,LBL00001,PENDANT,916,9.112,8.685,0.024,7.955,48291.68,5513.8,2025-08-06,10,0–10 GM,LBL00001,H828834,PENDANT LBL00001,PENDANT,916,8.961,8.444,0.0,7.735,1,DES1301,,5012,MAIN_STORE,10,2025-11-24 11:50:04.878763,66,Customer_66,Customer,Net 0,+918436192596
STORE_1,34,STORE_1_V10033,2025-08-07,SALE,29,LBL00139,RING,916,5.272,5.26,0.006,4.818,30327.57,5607.74,2025-08-07,10,0–10 GM,LBL00139,H663051,RING LBL00139,RING,916,5.139,4.79,0.035,4.388,1,DES6490,,5014,MAIN_STORE,8,2025-11-24 11:50:05.240700,29,Customer_29,Customer,Net 15,+919719748617
STORE_1,35,STORE_1_V10034,2025-08-07,SALE,88,LBL00086,RING,916,8.466,8.277,0.0,7.582,46116.46,5910.56,2025-08-07,10,0–10 GM,LBL00086,H539963,RING LBL00086,RING,916,8.478,8.183,0.0,7.496,1,DES6047,,5009,MAIN_STORE,8,2025-11-24 11:50:05.105683,88,Customer_88,Customer,Net 30,+917211789542
STORE_1,36,STORE_1_V10035,2025-08-07,SALE,110,LBL00137,BANGLE,585,42.616,42.039,0.0,24.593,148821.18,5768.72,2025-08-07,9,10+ GM,LBL00137,H935981,BANGLE LBL00137,BANGLE,585,43.667,43.139,0.028,25.236,1,DES1582,,5004,MAIN_STORE,21,2025-11-24 11:50:05.235941,110,Customer_110,Customer,Net 0,+918309186996
STORE_1,37,STORE_1_V10036,2025-08-08,SALE,71,LBL00046,RING,916,7.249,7.216,0.033,6.61,38566.15,5438.69,2025-08-08,10,0–10 GM,LBL00046,H240600,RING LBL00046,RING,916,7.735,7.265,0.08,6.655,1,DES9230,,5019,MAIN_STORE,8,2025-11-24 11:50:04.988720,71,Customer_71,Customer,Net 30,+919715250922
STORE_1,38,STORE_1_V10037,2025-08-08,SALE,81,LBL00028,EARRING,916,14.432,14.016,0.004,12.839,79770.62,5677.45,2025-08-08,19,5–15 GM,LBL00028,H427557,EARRING LBL00028,EARRING,916,14.585,14.444,0.034,13.23,1,DES6395,,5014,MAIN_STORE,17,2025-11-24 11:50:04.947366,81,Customer_81,Customer,Net 15,+919556073288
STORE_1,39,STORE_1_V10038,2025-08-08,SALE,5,LBL00036,CHAIN,916,29.839,29.715,0.024,27.219,165015.12,5502.97,2025-08-08,20,15–30 GM,LBL00036,H293079,CHAIN LBL00036,CHAIN,916,31.068,31.051,0.016,28.443,1,DES6203,,5004,MAIN_STORE,4,2025-11-24 11:50:04.965657,5,Customer_5,Customer,Net 30,+917302314710
STORE_1,40,STORE_1_V10039,2025-08-08,SALE,40,LBL00165,BANGLE,916,31.234,30.929,0.048,28.331,157083.03,5236.74,2025-08-08,12,20–40 GM,LBL00165,H506415,BANGLE LBL00165,BANGLE,916,27.467,27.188,0.005,24.904,1,DES9558,,5003,MAIN_STORE,20,2025-11-24 11:50:05.306978,40,Customer_40,Customer,Net 0,+918296400037
STORE_1,41,STORE_1_V10040,2025-08-08,SALE,101,LBL00087,RING,916,1.146,0.711,0.006,0.651,4194.75,5802.08,2025-08-08,1,0–5 GM,LBL00087,H865630,RING LBL00087,RING,916,1.146,0.635,0.0,0.582,1,DES8311,,5009,MAIN_STORE,6,2025-11-24 11:50:05.108750,101,Customer_101,Customer,Net 0,+918143565474
STORE_1,42,STORE_1_V10041,2025-08-09,SALE,87,LBL00241,NECKLACE,585,58.398,57.875,0.015,33.857,212628.23,5639.23,2025-08-09,9,10+ GM,LBL00241,H240800,NECKLACE LBL00241,NECKLACE,585,60.793,60.51,0.002,35.398,1,DES1190,,5002,MAIN_STORE,13,2025-11-24 11:50:05.499098,87,Customer_87,Customer,Net 0,+919043780174
STORE_1,43,STORE_1_V10042,2025-08-09,SALE,95,LBL00010,EARRING,916,14.722,14.628,0.0,13.399,80741.64,5881.38,2025-08-09,19,5–15 GM,LBL00010,H499194,EARRING LBL00010,EARRING,916,14.294,13.863,0.012,12.699,1,DES9331,,5003,MAIN_STORE,17,2025-11-24 11:50:04.903405,95,Customer_95,Customer,Net 0,+919095347470
STORE_1,44,STORE_1_V10043,2025-08-09,SALE,84,LBL00180,BRACELET,916,5.553,5.466,0.0,5.007,32401.25,5871.83,2025-08-09,10,0–10 GM,LBL00180,H356717,BRACELET LBL00180,BRACELET,916,5.726,5.386,0.02,4.933,1,DES3806,,5002,MAIN_STORE,19,2025-11-24 11:50:05.350760,84,Customer_84,Customer,Net 15,+918244608630
STORE_1,45,STORE_1_V10044,2025-08-09,SALE,59,LBL00025,EARRING,916,16.313,15.942,0.006,14.603,87591.35,5809.49,2025-08-09,11,10–20 GM,LBL00025,H192059,EARRING LBL00025,EARRING,916,15.29,14.996,0.023,13.736,1,DES7262,,5016,MAIN_STORE,17,2025-11-24 11:50:04.940041,59,Customer_59,Customer,Net 15,+917742610535
STORE_1,46,STORE_1_V10045,2025-08-09,SALE,103,LBL00153,CHAIN,916,47.048,46.675,0.0,42.754,260332.73,5529.74,2025-08-09,9,10+ GM,LBL00153,H573858,CHAIN LBL00153,CHAIN,916,60.12,59.934,0.078,54.9,1,DES5958,,5006,MAIN_STORE,5,2025-11-24 11:50:05.275311,103,Customer_103,Customer,Net 30,+919473979489
STORE_1,47,STORE_1_V10046,2025-08-09,SALE,87,LBL00189,EARRING,916,9.933,9.686,0.0,8.872,51696.85,5636.82,2025-08-09,10,0–10 GM,LBL00189,H182361,EARRING LBL00189,EARRING,916,9.076,8.68,0.0,7.951,1,DES8629,,5018,MAIN_STORE,16,2025-11-24 11:50:05.372161,87,Customer_87,Customer,Net 0,+919043780174
STORE_1,48,STORE_1_V10047,2025-08-09,SALE,102,LBL00215,BANGLE,916,15.927,15.791,0.0,14.465,81585.11,5464.89,2025-08-09,11,10–20 GM,LBL00215,H682051,BANGLE LBL00215,BANGLE,916,14.239,13.889,0.002,12.722,1,DES2599,,5014,MAIN_STORE,19,2025-11-24 11:50:05.436950,102,Customer_102,Customer,Net 15,+918389042400
STORE_1,49,STORE_1_V10048,2025-08-09,SALE,97,LBL00037,NECKLACE,585,58.993,58.738,0.011,34.362,211907.47,5538.64,2025-08-09,9,10+ GM,LBL00037,H862398,NECKLACE LBL00037,NECKLACE,585,66.907,66.509,0.009,38.908,1,DES1483,,5010,MAIN_STORE,13,2025-11-24 11:50:04.968295,97,Customer_97,Customer,Net 30,+917842240083
STORE_1,50,STORE_1_V10049,2025-08-09,SALE,18,LBL00011,BRACELET,916,26.083,26.014,0.038,23.829,141496.43,5337.79,2025-08-09,20,15–30 GM,LBL00011,H430779,BRACELET LBL00011,BRACELET,916,27.37,27.067,0.032,24.793,1,DES8940,,5019,MAIN_STORE,20,2025-11-24 11:50:04.905797,18,Customer_18,Customer,Net 15,+919896923497
STORE_1,51,STORE_1_V10050,2025-08-10,SALE,1,LBL00002,RING,750,6.869,6.753,0.0,5.065,29999.01,5649.52,2025-08-10,10,0–10 GM,LBL00002,H711324,RING LBL00002,RING,750,6.59,6.146,0.094,4.609,1,DES9631,,5001,MAIN_STORE,8,2025-11-24 11:50:04.881920,1,Customer_1,Customer,Net 30,+918786505393
STORE_1,52,STORE_1_V10051,2025-08-10,SALE,104,LBL00178,BRACELET,916,35.979,35.502,0.035,32.52,189908.08,5372.4,2025-08-10,12,20–40 GM,LBL00178,H676051,BRACELET LBL00178,BRACELET,916,39.298,38.88,0.0,35.614,1,DES6218,,5008,MAIN_STORE,21,2025-11-24 11:50:05.345437,104,Customer_104,Customer,Net 0,+917483312111
STORE_1,53,STORE_1_V10052,2025-08-10,SALE,58,LBL00134,BANGLE,916,43.312,43.059,0.0,39.442,215016.98,5251.9,2025-08-10,9,10+ GM,LBL00134,H515287,BANGLE LBL00134,BANGLE,916,43.795,43.515,0.0,39.86,1,DES1477,,5005,MAIN_STORE,21,2025-11-24 11:50:05.227507,58,Customer_58,Customer,Net 30,+918394541743
STORE_1,54,STORE_1_V10053,2025-08-11,SALE,12,LBL00157,BRACELET,750,15.4,15.02,0.007,11.265,61567.22,5228.27,2025-08-11,11,10–20 GM,LBL00157,H565330,BRACELET LBL00157,BRACELET,750,16.886,16.756,0.053,12.567,1,DES9290,,5000,MAIN_STORE,20,2025-11-24 11:50:05.287367,12,Customer_12,Customer,Net 30,+919821263164
STORE_1,55,STORE_1_V10054,2025-08-11,SALE,68,LBL00031,NECKLACE,916,41.561,40.975,0.036,37.533,233093.4,5769.21,2025-08-11,9,10+ GM,LBL00031,H667650,NECKLACE LBL00031,NECKLACE,916,36.856,36.352,0.12,33.298,1,DES4314,,5004,MAIN_STORE,12,2025-11-24 11:50:04.953789,68,Customer_68,Customer,Net 15,+917517717617
STORE_1,56,STORE_1_V10055,2025-08-11,SALE,60,LBL00057,PENDANT,585,10.717,10.253,0.0,5.998,35376.47,5363.51,2025-08-11,19,5–15 GM,LBL00057,H913920,PENDANT LBL00057,PENDANT,585,9.726,9.45,0.019,5.528,1,DES1685,,5019,MAIN_STORE,10,2025-11-24 11:50:05.016711,60,Customer_60,Customer,Net 15,+919961788388
STORE_1,57,STORE_1_V10056,2025-08-11,SALE,109,LBL00176,BRACELET,585,31.047,30.466,0.025,17.823,106219.58,5339.23,2025-08-11,12,20–40 GM,LBL00176,H753205,BRACELET LBL00176,BRACELET,585,28.818,28.392,0.032,16.61,1,DES9422,,5003,MAIN_STORE,20,2025-11-24 11:50:05.341200,109,Customer_109,Customer,Net 30,+919814963909
STORE_1,58,STORE_1_V10057,2025-08-11,SALE,83,LBL00014,BANGLE,916,16.007,15.782,0.0,14.456,86927.37,5464.02,2025-08-11,11,10–20 GM,LBL00014,H687923,BANGLE LBL00014,BANGLE,916,15.63,15.425,0.008,14.13,1,DES1352,,5001,MAIN_STORE,20,2025-11-24 11:50:04.913305,83,Customer_83,Customer,Net 0,+917953850512
STORE_1,59,STORE_1_V10058,2025-08-11,SALE,59,LBL00195,CHAIN,750,51.892,51.856,0.0,38.892,228610.02,5350.76,2025-08-11,9,10+ GM,LBL00195,H511122,CHAIN LBL00195,CHAIN,750,57.536,57.337,0.0,43.003,1,DES4004,,5010,MAIN_STORE,5,2025-11-24 11:50:05.386187,59,Customer_59,Customer,Net 15,+917742610535
STORE_1,60,STORE_1_V10059,2025-08-11,SALE,66,LBL00125,BRACELET,916,30.207,30.129,0.0,27.598,164094.97,5648.79,2025-08-11,12,20–40 GM,LBL00125,H587467,BRACELET LBL00125,BRACELET,916,32.428,32.215,0.229,29.509,1,DES2932,,5006,MAIN_STORE,21,2025-11-24 11:50:05.205442,66,Customer_66,Customer,Net 0,+918436192596
STORE_1,61,STORE_1_V10060,2025-08-11,SALE,96,LBL00051,PENDANT,916,5.647,5.238,0.005,4.798,26610.98,5303.75,2025-08-11,10,0–10 GM,LBL00051,H528436,PENDANT LBL00051,PENDANT,916,5.472,5.14,0.041,4.708,1,DES1245,,5008,MAIN_STORE,10,2025-11-24 11:50:05.001363,96,Customer_96,Customer,Net 15,+919801385697
STORE_1,62,STORE_1_V10061,2025-08-11,SALE,95,LBL00061,EARRING,916,10.02,9.767,0.0,8.947,51391.11,5382.77,2025-08-11,19,5–15 GM,LBL00061,H214626,EARRING LBL00061,EARRING,916,10.654,10.25,0.015,9.389,1,DES8399,,5014,MAIN_STORE,17,2025-11-24 11:50:05.026324,95,Customer_95,Customer,Net 0,+919095347470
STORE_1,63,STORE_1_V10062,2025-08-12,SALE,114,LBL00014,BANGLE,916,15.999,15.732,0.0,14.411,84683.46,5550.32,2025-08-12,11,10–20 GM,LBL00014,H687923,BANGLE LBL00014,BANGLE,916,15.63,15.425,0.008,14.13,1,DES1352,,5001,MAIN_STORE,20,2025-11-24 11:50:04.913305,114,Customer_114,Customer,Net 15,+917192747606
STORE_1,64,STORE_1_V10063,2025-08-12,SALE,59,LBL00035,BANGLE,916,47.079,46.644,0.02,42.726,237227.59,5369.58,2025-08-12,9,10+ GM,LBL00035,H684413,BANGLE LBL00035,BANGLE,916,44.288,43.824,0.0,40.143,1,DES9732,,5003,MAIN_STORE,21,2025-11-24 11:50:04.962931,59,Customer_59,Customer,Net 15,+917742610535
STORE_1,65,STORE_1_V10064,2025-08-12,SALE,73,LBL00178,BRACELET,916,38.414,38.369,0.0,35.146,207412.72,5557.86,2025-08-12,12,20–40 GM,LBL00178,H676051,BRACELET LBL00178,BRACELET,916,39.298,38.88,0.0,35.614,1,DES6218,,5008,MAIN_STORE,21,2025-11-24 11:50:05.345437,73,Customer_73,Customer,Net 15,+919252209366
STORE_1,66,STORE_1_V10065,2025-08-12,SALE,44,LBL00195,CHAIN,750,58.037,57.897,0.012,43.423,272645.96,5789.53,2025-08-12,9,10+ GM,LBL00195,H511122,CHAIN LBL00195,CHAIN,750,57.536,57.337,0.0,43.003,1,DES4004,,5010,MAIN_STORE,5,2025-11-24 11:50:05.386187,44,Customer_44,Customer,Net 30,+918185226852
STORE_1,67,STORE_1_V10066,2025-08-12,SALE,116,LBL00157,BRACELET,750,16.939,16.829,0.086,12.622,75073.59,5286.83,2025-08-12,11,10–20 GM,LBL00157,H565330,BRACELET LBL00157,BRACELET,750,16.886,16.756,0.053,12.567,1,DES9290,,5000,MAIN_STORE,20,2025-11-24 11:50:05.287367,116,Customer_116,Customer,Net 30,+918605548088
STORE_1,68,STORE_1_V10067,2025-08-12,SALE,111,LBL00126,BANGLE,750,25.661,25.064,0.047,18.798,107384.7,5555.88,2025-08-12,20,15–30 GM,LBL00126,H938403,BANGLE LBL00126,BANGLE,750,26.752,26.291,0.0,19.718,1,DES7793,,5013,MAIN_STORE,20,2025-11-24 11:50:05.207763,111,Customer_111,Customer,Net 0,+918502020490
STORE_1,69,STORE_1_V10068,2025-08-12,SALE,95,LBL00110,EARRING,750,14.609,14.084,0.0,10.563,66071.92,5639.32,2025-08-12,19,5–15 GM,LBL00110,H895284,EARRING LBL00110,EARRING,750,13.046,12.81,0.0,9.607,1,DES8001,,5017,MAIN_STORE,17,2025-11-24 11:50:05.170480,95,Customer_95,Customer,Net 0,+919095347470
STORE_1,70,STORE_1_V10069,2025-08-12,SALE,20,LBL00152,PENDANT,916,9.312,8.763,0.0,8.027,47221.46,5256.62,2025-08-12,10,0–10 GM,LBL00152,H621199,PENDANT LBL00152,PENDANT,916,9.672,9.454,0.0,8.66,1,DES4893,,5011,MAIN_STORE,10,2025-11-24 11:50:05.271666,20,Customer_20,Customer,Net 15,+917447116404
